away_team_score,game_date,home_team_score,month,year,game_time,id,away_team,boardse,highlight_thumb,highlight_url,home_team,record_type,remarks,stadium,victory_team
4.0,2024-06-16,5.0,6,2024,17:00,3980,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240616&gameId=20240616SSNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
1.0,2024-06-16,4.0,6,2024,17:00,3978,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240616&gameId=20240616SKHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
8.0,2024-06-16,9.0,6,2024,17:00,3979,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240616&gameId=20240616LTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
2.0,2024-06-18,6.0,6,2024,18:30,3982,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240618&gameId=20240618NCOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
8.0,2024-06-18,3.0,6,2024,18:30,3983,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240618&gameId=20240618SKSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,SSG
0.0,2024-06-18,3.0,6,2024,18:30,3986,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240618&gameId=20240618WOHH0&section=HIGHLIGHT,,,한화,경기일정,-,청주,한화
4.0,2024-06-18,11.0,6,2024,18:30,3985,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240618&gameId=20240618LGHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
4.0,2024-06-18,6.0,6,2024,18:30,3984,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240618&gameId=20240618LTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
7.0,2024-06-19,5.0,6,2024,18:30,3987,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240619&gameId=20240619NCOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,NC
2.0,2024-06-19,13.0,6,2024,18:30,3988,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240619&gameId=20240619SKSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
11.0,2024-06-19,14.0,6,2024,18:30,3991,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240619&gameId=20240619WOHH0&section=HIGHLIGHT,,,한화,경기일정,-,청주,한화
7.0,2024-06-19,5.0,6,2024,18:30,3990,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240619&gameId=20240619LGHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,LG
13.0,2024-06-19,5.0,6,2024,18:30,3989,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240619&gameId=20240619LTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,롯데
0.0,2024-06-20,2.0,6,2024,18:30,3992,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240620&gameId=20240620NCOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
0.0,2024-06-20,4.0,6,2024,18:30,3993,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240620&gameId=20240620SKSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
7.0,2024-06-20,0.0,6,2024,18:30,3996,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240620&gameId=20240620WOHH0&section=HIGHLIGHT,,,한화,경기일정,-,청주,키움
5.0,2024-06-20,6.0,6,2024,18:30,3995,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240620&gameId=20240620LGHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
6.0,2024-06-20,7.0,6,2024,18:30,3994,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240620&gameId=20240620LTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
3.0,2024-06-21,2.0,6,2024,18:30,3997,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240621&gameId=20240621KTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,KT
3.0,2024-06-21,2.0,6,2024,18:30,3998,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240621&gameId=20240621NCSK0&section=HIGHLIGHT,,,SSG,경기일정,-,문학,NC
2.0,2024-06-21,5.0,6,2024,18:30,4001,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240621&gameId=20240621LTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
3.0,2024-06-21,8.0,6,2024,18:30,4000,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240621&gameId=20240621HHHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
4.0,2024-06-21,7.0,6,2024,18:30,3999,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240621&gameId=20240621OBSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
,2024-06-22,,6,2024,17:00,4002,KT,,,,LG,경기일정,우천취소,잠실,
4.0,2024-06-22,12.0,6,2024,17:00,4003,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240622&gameId=20240622NCSK0&section=HIGHLIGHT,,,SSG,경기일정,-,문학,SSG
6.0,2024-06-22,1.0,6,2024,17:00,4006,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240622&gameId=20240622LTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,롯데
,2024-06-22,,6,2024,17:00,4005,한화,,,,KIA,경기일정,우천취소,광주,
,2024-06-22,,6,2024,17:00,4004,두산,,,,삼성,경기일정,우천취소,대구,
10.0,2024-06-23,2.0,6,2024,14:00,4007,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623LTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,롯데
2.0,2024-06-23,7.0,6,2024,14:00,4008,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623KTLG1&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
4.0,2024-06-23,7.0,6,2024,14:00,4009,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623OBSS1&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
9.0,2024-06-23,8.0,6,2024,14:00,4010,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623HHHT1&section=HIGHLIGHT,,,KIA,경기일정,-,광주,한화
18.0,2024-06-23,6.0,6,2024,17:00,4011,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623NCSK0&section=HIGHLIGHT,,,SSG,경기일정,-,문학,NC
4.0,2024-06-23,3.0,6,2024,17:00,4012,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623KTLG2&section=HIGHLIGHT,,,LG,경기일정,-,잠실,KT
4.0,2024-06-23,10.0,6,2024,17:00,4013,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623OBSS2&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
1.0,2024-06-23,4.0,6,2024,17:00,4014,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623HHHT2&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
4.0,2024-06-25,5.0,6,2024,18:30,4015,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240625&gameId=20240625OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
0.0,2024-06-25,4.0,6,2024,18:30,4016,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240625&gameId=20240625SSLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
5.0,2024-06-25,6.0,6,2024,18:30,4019,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240625&gameId=20240625NCWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
15.0,2024-06-25,15.0,6,2024,18:30,4018,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240625&gameId=20240625HTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,무승부
6.0,2024-06-25,1.0,6,2024,18:30,4017,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240625&gameId=20240625KTSK0&section=HIGHLIGHT,,,SSG,경기일정,-,문학,KT
15.0,2024-06-26,8.0,6,2024,18:30,4020,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240626&gameId=20240626OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,두산
1.0,2024-06-26,2.0,6,2024,18:30,4021,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240626&gameId=20240626SSLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
7.0,2024-06-26,10.0,6,2024,18:30,4024,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240626&gameId=20240626NCWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
4.0,2024-06-26,6.0,6,2024,18:30,4023,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240626&gameId=20240626HTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
5.0,2024-06-26,10.0,6,2024,18:30,4022,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240626&gameId=20240626KTSK0&section=HIGHLIGHT,,,SSG,경기일정,-,문학,SSG
3.0,2024-06-27,8.0,6,2024,18:30,4025,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240627&gameId=20240627OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
2.0,2024-06-27,1.0,6,2024,18:30,4026,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240627&gameId=20240627SSLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,삼성
7.0,2024-06-27,9.0,6,2024,18:30,4029,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240627&gameId=20240627NCWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
2.0,2024-06-27,11.0,6,2024,18:30,4028,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240627&gameId=20240627HTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
16.0,2024-06-27,8.0,6,2024,18:30,4027,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240627&gameId=20240627KTSK0&section=HIGHLIGHT,,,SSG,경기일정,-,문학,KT
0.0,2024-06-28,10.0,6,2024,18:30,4030,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240628&gameId=20240628SKOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
4.0,2024-06-28,6.0,6,2024,18:30,4031,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240628&gameId=20240628HHLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
17.0,2024-06-28,6.0,6,2024,18:30,4034,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240628&gameId=20240628WOHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,키움
4.0,2024-06-28,5.0,6,2024,18:30,4033,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240628&gameId=20240628SSKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
2.0,2024-06-28,8.0,6,2024,18:30,4032,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240628&gameId=20240628LGNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
6.0,2024-06-29,0.0,6,2024,17:00,4035,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240629&gameId=20240629SKOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,SSG
,2024-06-29,,6,2024,17:00,4036,한화,,,,롯데,경기일정,우천취소,사직,
,2024-06-29,,6,2024,17:00,4039,키움,,,,KIA,경기일정,우천취소,광주,
,2024-06-29,,6,2024,17:00,4038,삼성,,,,KT,경기일정,우천취소,수원,
,2024-06-29,,6,2024,17:00,4037,LG,,,,NC,경기일정,우천취소,창원,
,2024-06-30,,6,2024,14:00,4043,키움,,,,KIA,경기일정,우천취소,광주,
2.0,2024-06-30,2.0,6,2024,14:00,4042,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240630&gameId=20240630SSKT1&section=HIGHLIGHT,,,KT,경기일정,-,수원,무승부
,2024-06-30,,6,2024,14:00,4041,LG,,,,NC,경기일정,우천취소,창원,
,2024-06-30,,6,2024,14:00,4040,한화,,,,롯데,경기일정,우천취소,사직,
,2024-06-30,,6,2024,17:00,4047,키움,,,,KIA,경기일정,그라운드사정,광주,
9.0,2024-06-30,6.0,6,2024,17:00,4046,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240630&gameId=20240630LGNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,LG
,2024-06-30,,6,2024,17:00,4045,한화,,,,롯데,경기일정,그라운드사정,사직,
1.0,2024-06-30,2.0,6,2024,17:00,4048,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240630&gameId=20240630SSKT2&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
3.0,2024-06-30,1.0,6,2024,17:00,4044,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240630&gameId=20240630SKOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,SSG
6.0,2024-07-02,5.0,7,2024,18:30,4049,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240702&gameId=20240702KTHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,KT
,2024-07-02,,7,2024,18:30,4050,롯데,,,,두산,경기일정,우천취소,잠실,
2.0,2024-07-02,4.0,7,2024,18:30,4053,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240702&gameId=20240702LGWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
,2024-07-02,,7,2024,18:30,4052,SSG,,,,NC,경기일정,우천취소,창원,
9.0,2024-07-02,5.0,7,2024,18:30,4051,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240702&gameId=20240702HTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,KIA
1.0,2024-07-03,4.0,7,2024,18:30,4058,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240703&gameId=20240703LGWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
3.0,2024-07-03,2.0,7,2024,18:30,4054,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240703&gameId=20240703KTHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,KT
8.0,2024-07-03,13.0,7,2024,18:30,4055,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240703&gameId=20240703LTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
6.0,2024-07-03,4.0,7,2024,18:30,4056,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240703&gameId=20240703HTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,KIA
1.0,2024-07-03,4.0,7,2024,18:30,4057,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240703&gameId=20240703SKNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
5.0,2024-07-04,13.0,7,2024,18:30,4059,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240704&gameId=20240704KTHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
3.0,2024-07-04,6.0,7,2024,18:30,4060,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240704&gameId=20240704LTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
3.0,2024-07-04,2.0,7,2024,18:30,4063,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240704&gameId=20240704LGWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,LG
0.0,2024-07-04,2.0,7,2024,18:30,4062,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240704&gameId=20240704SKNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
8.0,2024-07-04,3.0,7,2024,18:30,4061,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240704&gameId=20240704HTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,KIA
11.0,2024-07-09,4.0,7,2024,18:30,4064,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240709&gameId=20240709HTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,KIA
4.0,2024-07-09,7.0,7,2024,18:30,4065,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240709&gameId=20240709LTSK0&section=HIGHLIGHT,,,SSG,경기일정,-,문학,SSG
3.0,2024-07-09,5.0,7,2024,18:30,4068,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240709&gameId=20240709HHWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
,2024-07-09,,7,2024,18:30,4067,두산,,,,KT,경기일정,우천취소,수원,
,2024-07-09,,7,2024,18:30,4066,NC,,,,삼성,경기일정,우천취소,대구,
5.0,2024-07-10,2.0,7,2024,18:30,4069,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240710&gameId=20240710HTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,KIA
6.0,2024-07-10,1.0,7,2024,18:30,4070,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240710&gameId=20240710LTSK0&section=HIGHLIGHT,,,SSG,경기일정,-,문학,롯데
7.0,2024-07-10,0.0,7,2024,18:30,4073,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240710&gameId=20240710HHWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,한화
6.0,2024-07-10,7.0,7,2024,18:30,4072,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240710&gameId=20240710OBKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
6.0,2024-07-10,15.0,7,2024,18:30,4071,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240710&gameId=20240710NCSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
4.0,2024-07-11,2.0,7,2024,18:30,4074,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240711&gameId=20240711HTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,KIA
4.0,2024-07-11,5.0,7,2024,18:30,4075,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240711&gameId=20240711LTSK0&section=HIGHLIGHT,,,SSG,경기일정,-,문학,SSG
4.0,2024-07-11,5.0,7,2024,18:30,4078,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240711&gameId=20240711HHWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
12.0,2024-07-11,1.0,7,2024,18:30,4077,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240711&gameId=20240711OBKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,두산
4.0,2024-07-11,6.0,7,2024,18:30,4076,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240711&gameId=20240711NCSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
0.0,2024-07-12,6.0,7,2024,18:30,4079,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240712&gameId=20240712LGHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
9.0,2024-07-12,5.0,7,2024,18:30,4080,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240712&gameId=20240712SSOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,삼성
14.0,2024-07-12,6.0,7,2024,18:30,4083,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240712&gameId=20240712SKHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,SSG
2.0,2024-07-12,9.0,7,2024,18:30,4082,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240712&gameId=20240712WONC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
5.0,2024-07-12,4.0,7,2024,18:30,4081,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240712&gameId=20240712KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,KT
7.0,2024-07-13,3.0,7,2024,18:00,4084,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240713&gameId=20240713LGHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,LG
4.0,2024-07-13,8.0,7,2024,18:00,4085,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240713&gameId=20240713SSOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
15.0,2024-07-13,9.0,7,2024,18:00,4088,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240713&gameId=20240713SKHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,SSG
5.0,2024-07-13,11.0,7,2024,18:00,4087,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240713&gameId=20240713WONC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
6.0,2024-07-13,3.0,7,2024,18:00,4086,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240713&gameId=20240713KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,KT
8.0,2024-07-14,4.0,7,2024,17:00,4089,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240714&gameId=20240714LGHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,LG
6.0,2024-07-14,2.0,7,2024,17:00,4090,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240714&gameId=20240714SSOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,삼성
4.0,2024-07-14,13.0,7,2024,17:00,4093,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240714&gameId=20240714SKHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
,2024-07-14,,7,2024,17:00,4092,키움,,,,NC,경기일정,우천취소,창원,
,2024-07-14,,7,2024,17:00,4091,KT,,,,롯데,경기일정,우천취소,사직,
,2024-07-16,,7,2024,18:30,4094,SSG,,,,LG,경기일정,우천취소,잠실,
,2024-07-16,,7,2024,18:30,4095,한화,,,,NC,경기일정,우천취소,창원,
0.0,2024-07-16,4.0,7,2024,18:30,4098,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240716&gameId=20240716OBLT0&section=HIGHLIGHT,,,롯데,경기일정,-,울산,롯데
4.0,2024-07-16,3.0,7,2024,18:30,4097,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240716&gameId=20240716KTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,KT
,2024-07-16,,7,2024,18:30,4096,삼성,,,,KIA,경기일정,그라운드사정,광주,
9.0,2024-07-17,12.0,7,2024,18:30,4099,SSG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240717&gameId=20240717SKLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
1.0,2024-07-17,5.0,7,2024,18:30,4100,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240717&gameId=20240717HHNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
2.0,2024-07-17,6.0,7,2024,18:30,4103,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240717&gameId=20240717OBLT0&section=HIGHLIGHT,,,롯데,경기일정,-,울산,롯데
9.0,2024-07-17,2.0,7,2024,18:30,4102,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240717&gameId=20240717KTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,KT
5.0,2024-07-17,10.0,7,2024,18:30,4101,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240717&gameId=20240717SSHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
4.0,2024-07-18,10.0,7,2024,18:30,4106,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240718&gameId=20240718SSHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
12.0,2024-07-18,8.0,7,2024,18:30,4107,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240718&gameId=20240718KTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,KT
3.0,2024-07-18,4.0,7,2024,18:30,4105,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240718&gameId=20240718HHNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
,2024-07-18,,7,2024,18:30,4104,SSG,,,,LG,경기일정,우천취소,잠실,
3.0,2024-07-18,2.0,7,2024,18:30,4108,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240718&gameId=20240718OBLT0&section=HIGHLIGHT,,,롯데,경기일정,-,울산,두산
7.0,2024-07-19,3.0,7,2024,18:30,4109,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240719&gameId=20240719HTHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,KIA
7.0,2024-07-19,16.0,7,2024,18:30,4110,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240719&gameId=20240719OBLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
0.0,2024-07-19,6.0,7,2024,18:30,4113,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240719&gameId=20240719NCKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
10.0,2024-07-19,6.0,7,2024,18:30,4112,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240719&gameId=20240719LTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,롯데
